Plant Name,Min Temperature,Max Temperature,Avg Temperature,Avg Rainfall,Soil,Zone,Humidity,Sunlight,Is_grow
Dahlia,13.44,34.5,23.97,825,Laterite,AW,59,7.8,1
Dahlia,13.26,33,23.13,750,Red & Yellow,CWB,56,7.2,1
Dahlia,13.34,33.64,23.49,781.815,Alluvial,CWB,57.27,7.45,1
Dahlia,11.6,39.2,25.4,935,Alluvial,BSH,77,10.6,0
Dahlia,13.32,33.5,23.41,775,Laterite,AW,57,7.4,1
Dahlia,12.9,30,21.45,600,Red & Yellow,CWA,50,6,1
Dahlia,13.17,32.27,22.72,713.635,Mountain,CWA,54.55,6.91,1
Dahlia,13.12,31.82,22.47,690.91,Alluvial,CWB,53.64,6.73,1
Dahlia,13.08,31.5,22.29,675,Red & Yellow,CWB,53,6.6,1
Dahlia,13.32,33.5,23.41,775,Red & Yellow,AW,57,7.4,1
Dahlia,10,36,23,775,Mountain,DFC,65,9,0
Dahlia,12.96,30.5,21.73,625,Laterite,CWA,51,6.2,1
Dahlia,10.5,37,23.75,825,Laterite,AM,68.75,9.5,0
Dahlia,12,40,26,975,Alluvial,BWH,80,11,0
Dahlia,13.5,35,24.25,850,Red & Yellow,CWB,60,8,1
Dahlia,13.08,31.5,22.29,675,Red & Yellow,AW,53,6.6,1
Dahlia,13.5,35,24.25,850,Mountain,AW,60,8,1
Dahlia,10.5,37,23.75,825,Red & Yellow,CSA,68.75,9.5,0
Dahlia,12,40,26,975,Red & Yellow,AF,80,11,0
Dahlia,13.5,35,24.25,850,Alluvial,AW,60,8,1
Dahlia,13.44,34.5,23.97,825,Laterite,CWB,59,7.8,1
Dahlia,12,40,26,975,Mountain,ET,80,11,0
Dahlia,10,36,23,775,Alluvial,AM,65,9,0
Dahlia,10,36,23,775,Red & Yellow,CSA,65,9,0
Dahlia,10.4,36.8,23.6,815,Alluvial,AM,68,9.4,0
Dahlia,13.45,34.55,24,827.275,Mountain,CWB,59.09,7.82,1
Dahlia,13.12,31.82,22.47,690.91,Alluvial,AW,53.64,6.73,1
Dahlia,13.28,33.18,23.23,759.09,Mountain,AW,56.36,7.27,1
Dahlia,13.5,35,24.25,850,Red & Yellow,CWA,60,8,1
Dahlia,12,40,26,975,Mountain,DFC,80,11,0
Dahlia,13.02,31,22.01,650,Red & Yellow,CWB,52,6.4,1
Dahlia,12.95,30.45,21.7,622.725,Mountain,AW,50.91,6.18,1
Dahlia,13.44,34.5,23.97,825,Laterite,CWA,59,7.8,1
Dahlia,11.2,38.4,24.8,895,Alluvial,BSH,74,10.2,0
Dahlia,13.01,30.91,21.96,645.455,Alluvial,CWA,51.82,6.36,1
Dahlia,10.8,37.6,24.2,855,Alluvial,AM,71,9.8,0
Dahlia,13.39,34.09,23.74,804.545,Mountain,AW,58.18,7.64,1
Dahlia,13.23,32.73,22.98,736.365,Mountain,CWB,55.45,7.09,1
Dahlia,12.96,30.5,21.73,625,Red & Yellow,CWB,51,6.2,1
Dahlia,11.6,39.2,25.4,935,Mountain,DFC,77,10.6,0
Dahlia,12.95,30.45,21.7,622.725,Mountain,CFA,50.91,6.18,1
Dahlia,12,40,26,975,Arid,BSH,80,11,0
Dahlia,10.8,37.6,24.2,855,Alluvial,BWH,71,9.8,0
Dahlia,11.2,38.4,24.8,895,Alluvial,AM,74,10.2,0
Dahlia,13.5,35,24.25,850,Mountain,CWB,60,8,1
Dahlia,10.5,37,23.75,825,Mountain,ET,68.75,9.5,0
Dahlia,13.08,31.5,22.29,675,Red & Yellow,CWA,53,6.6,1
Dahlia,13.26,33,23.13,750,Red & Yellow,AW,56,7.2,1
Dahlia,13.01,30.91,21.96,645.455,Mountain,AW,51.82,6.36,1
Dahlia,13.12,31.82,22.47,690.91,Mountain,AW,53.64,6.73,1
Dahlia,10.8,37.6,24.2,855,Alluvial,BSH,71,9.8,0
Dahlia,13.06,31.36,22.21,668.185,Mountain,CWA,52.73,6.55,1
Dahlia,12.9,30,21.45,600,Red & Yellow,CWB,50,6,1
Dahlia,13.38,34,23.69,800,Laterite,CWB,58,7.6,1
Dahlia,10.5,37,23.75,825,Arid,BWH,68.75,9.5,0
Dahlia,13.39,34.09,23.74,804.545,Mountain,CFA,58.18,7.64,1
Dahlia,10,36,23,775,Alluvial,BSH,65,9,0
Dahlia,13.01,30.91,21.96,645.455,Alluvial,CWB,51.82,6.36,1
Dahlia,13.45,34.55,24,827.275,Mountain,CFA,59.09,7.82,1
Dahlia,13.5,35,24.25,850,Mountain,CWA,60,8,1
Dahlia,10,36,23,775,Black,AW,65,9,0
Dahlia,13.39,34.09,23.74,804.545,Alluvial,AW,58.18,7.64,1
Dahlia,12,40,26,975,Black,CWA,80,11,0
Dahlia,12.95,30.45,21.7,622.725,Alluvial,CWA,50.91,6.18,1
Dahlia,13.01,30.91,21.96,645.455,Mountain,CWB,51.82,6.36,1
Dahlia,13.28,33.18,23.23,759.09,Mountain,CFA,56.36,7.27,1
Dahlia,13.17,32.27,22.72,713.635,Mountain,CWB,54.55,6.91,1
Dahlia,10.4,36.8,23.6,815,Alluvial,BSH,68,9.4,0
Dahlia,11,38,24.5,875,Laterite,AM,72.5,10,0
Dahlia,11.6,39.2,25.4,935,Alluvial,BWH,77,10.6,0
Dahlia,13.38,34,23.69,800,Laterite,CWA,58,7.6,1
Dahlia,11,38,24.5,875,Red & Yellow,BSH,72.5,10,0
Dahlia,10,36,23,775,Laterite,BSH,65,9,0
Dahlia,13.26,33,23.13,750,Red & Yellow,CWA,56,7.2,1
Dahlia,11,38,24.5,875,Arid,BSH,72.5,10,0
Dahlia,11.5,39,25.25,925,Red & Yellow,AF,76.25,10.5,0
Dahlia,10,36,23,775,Red & Yellow,AF,65,9,0
Dahlia,13.12,31.82,22.47,690.91,Mountain,CWA,53.64,6.73,1
Dahlia,13.34,33.64,23.49,781.815,Alluvial,AW,57.27,7.45,1
Dahlia,12,40,26,975,Alluvial,AM,80,11,0
Dahlia,10.5,37,23.75,825,Red & Yellow,BSH,68.75,9.5,0
Dahlia,13.01,30.91,21.96,645.455,Mountain,CWA,51.82,6.36,1
Dahlia,12.9,30,21.45,600,Red & Yellow,AW,50,6,1
Dahlia,12,40,26,975,Mountain,AM,80,11,0
Dahlia,13.2,32.5,22.85,725,Laterite,CWB,55,7,1
Dahlia,13.17,32.27,22.72,713.635,Alluvial,CWB,54.55,6.91,1
Dahlia,13.26,33,23.13,750,Laterite,CWB,56,7.2,1
Dahlia,11,38,24.5,875,Black,CWA,72.5,10,0
Dahlia,11.5,39,25.25,925,Black,BSH,76.25,10.5,0
Dahlia,13.08,31.5,22.29,675,Laterite,CWB,53,6.6,1
Dahlia,11.5,39,25.25,925,Mountain,ET,76.25,10.5,0
Dahlia,13.44,34.5,23.97,825,Red & Yellow,CWA,59,7.8,1
Dahlia,10,36,23,775,Black,BSH,65,9,0
Dahlia,13.44,34.5,23.97,825,Red & Yellow,CWB,59,7.8,1
Dahlia,13.28,33.18,23.23,759.09,Mountain,CWB,56.36,7.27,1
Dahlia,10.5,37,23.75,825,Laterite,BWH,68.75,9.5,0
Dahlia,11,38,24.5,875,Red & Yellow,AF,72.5,10,0
Dahlia,13.14,32,22.57,700,Red & Yellow,CWB,54,6.8,1
Dahlia,12.9,30,21.45,600,Alluvial,CWB,50,6,1
Dahlia,12,40,26,975,Red & Yellow,AM,80,11,0
Dahlia,11,38,24.5,875,Laterite,BSH,72.5,10,0
Dahlia,13.38,34,23.69,800,Red & Yellow,AW,58,7.6,1
Dahlia,13.34,33.64,23.49,781.815,Alluvial,CWA,57.27,7.45,1
Dahlia,13.23,32.73,22.98,736.365,Alluvial,CWA,55.45,7.09,1
Dahlia,12,40,26,975,Laterite,BWH,80,11,0
Dahlia,13.2,32.5,22.85,725,Laterite,AW,55,7,1
Dahlia,13.39,34.09,23.74,804.545,Alluvial,CWA,58.18,7.64,1
Dahlia,11.2,38.4,24.8,895,Mountain,DFC,74,10.2,0
Dahlia,12,40,26,975,Red & Yellow,BSH,80,11,0
Dahlia,13.2,32.5,22.85,725,Red & Yellow,CWB,55,7,1
Dahlia,10.4,36.8,23.6,815,Mountain,DFC,68,9.4,0
Dahlia,12.9,30,21.45,600,Laterite,CWB,50,6,1
Dahlia,13.01,30.91,21.96,645.455,Mountain,CFA,51.82,6.36,1
Dahlia,11,38,24.5,875,Red & Yellow,AM,72.5,10,0
Dahlia,13.23,32.73,22.98,736.365,Mountain,CFA,55.45,7.09,1
Dahlia,12,40,26,975,Red & Yellow,ET,80,11,0
Dahlia,13.45,34.55,24,827.275,Alluvial,CWB,59.09,7.82,1
Dahlia,11.5,39,25.25,925,Black,AW,76.25,10.5,0
Dahlia,12.9,30,21.45,600,Mountain,AW,50,6,1
Dahlia,13.14,32,22.57,700,Red & Yellow,CWA,54,6.8,1
Dahlia,13.14,32,22.57,700,Red & Yellow,AW,54,6.8,1
Dahlia,10.8,37.6,24.2,855,Mountain,DFC,71,9.8,0
Dahlia,11,38,24.5,875,Mountain,ET,72.5,10,0
Dahlia,12.95,30.45,21.7,622.725,Mountain,CWB,50.91,6.18,1
Jasmine,18.75,33.75,26.25,862.5,Alluvial,AW,75,7.5,1
Jasmine,13.33,37.33,25.33,883.33,Black,BSH,43.33,4.33,0
Jasmine,13,37,25,850,Red & Yellow,BSH,40,4,0
Jasmine,16.33,31.33,23.83,790,Laterite,AW,65.33,6.53,1
Jasmine,13,37,25,850,Alluvial,BSH,40,4,0
Jasmine,12.67,36.67,24.67,816.67,Mountain,AM,36.67,3.67,0
Jasmine,14,38,26,950,Black,CWA,50,5,0
Jasmine,17.5,32.5,25,825,Alluvial,CWA,70,7,1
Jasmine,19.67,34.67,27.17,890,Laterite,CWA,78.67,7.87,1
Jasmine,18,33,25.5,840,Laterite,AW,72,7.2,1
Jasmine,18.12,33.12,25.62,843.75,Alluvial,AW,72.5,7.25,1
Jasmine,14,38,26,950,Mountain,AW,50,5,0
Jasmine,16.88,31.88,24.38,806.25,Alluvial,CWA,67.5,6.75,1
Jasmine,17.5,32.5,25,825,Red & Yellow,AM,70,7,1
Jasmine,12.5,36.5,24.5,800,Red & Yellow,CSA,35,3.5,0
Jasmine,15.62,30.62,23.12,768.75,Red & Yellow,CWA,62.5,6.25,1
Jasmine,19.38,34.38,26.88,881.25,Alluvial,CWA,77.5,7.75,1
Jasmine,18.75,33.75,26.25,862.5,Red & Yellow,AM,75,7.5,1
Jasmine,13.5,37.5,25.5,900,Red & Yellow,CWB,45,4.5,0
Jasmine,12,36,24,750,Arid,BSH,30,3,0
Jasmine,13,37,25,850,Red & Yellow,AF,40,4,0
Jasmine,17.19,32.19,24.69,815.625,Red & Yellow,AW,68.75,6.88,1
Jasmine,19.38,34.38,26.88,881.25,Alluvial,AW,77.5,7.75,1
Jasmine,12.67,36.67,24.67,816.67,Black,AW,36.67,3.67,0
Jasmine,12.5,36.5,24.5,800,Red & Yellow,CWB,35,3.5,0
Jasmine,20,35,27.5,900,Red & Yellow,AM,80,8,1
Jasmine,12,36,24,750,Mountain,CWA,30,3,0
Jasmine,15.94,30.94,23.44,778.125,Red & Yellow,CWA,63.75,6.38,1
Jasmine,14,38,26,950,Alluvial,BWH,50,5,0
Jasmine,18.75,33.75,26.25,862.5,Alluvial,AM,75,7.5,1
Jasmine,12,36,24,750,Mountain,AW,30,3,0
Jasmine,15,30,22.5,750,Laterite,CWA,60,6,1
Jasmine,12,36,24,750,Mountain,DFC,30,3,0
Jasmine,16,31,23.5,780,Laterite,AM,64,6.4,1
Jasmine,19.06,34.06,26.56,871.875,Red & Yellow,CWA,76.25,7.62,1
Jasmine,12,36,24,750,Mountain,ET,30,3,0
Jasmine,12.67,36.67,24.67,816.67,Black,BSH,36.67,3.67,0
Jasmine,13.33,37.33,25.33,883.33,Laterite,BSH,43.33,4.33,0
Jasmine,15,30,22.5,750,Alluvial,CWA,60,6,1
Jasmine,12.67,36.67,24.67,816.67,Laterite,BWH,36.67,3.67,0
Jasmine,19.69,34.69,27.19,890.625,Red & Yellow,AW,78.75,7.88,1
Jasmine,15.62,30.62,23.12,768.75,Alluvial,CWA,62.5,6.25,1
Jasmine,13.33,37.33,25.33,883.33,Black,CWA,43.33,4.33,0
Jasmine,15,30,22.5,750,Laterite,AM,60,6,1
Jasmine,15.62,30.62,23.12,768.75,Alluvial,AW,62.5,6.25,1
Jasmine,13.33,37.33,25.33,883.33,Mountain,CWA,43.33,4.33,0
Jasmine,17.67,32.67,25.17,830,Laterite,CWA,70.67,7.07,1
Jasmine,13.33,37.33,25.33,883.33,Arid,BWH,43.33,4.33,0
Jasmine,20,35,27.5,900,Alluvial,CWA,80,8,1
Jasmine,14,38,26,950,Laterite,BSH,50,5,0
Jasmine,17.5,32.5,25,825,Alluvial,AM,70,7,1
Jasmine,14,38,26,950,Mountain,CFA,50,5,0
Jasmine,13.5,37.5,25.5,900,Red & Yellow,AF,45,4.5,0
Jasmine,15.67,30.67,23.17,770,Laterite,AM,62.67,6.27,1
Jasmine,19.38,34.38,26.88,881.25,Red & Yellow,AW,77.5,7.75,1
Jasmine,16.88,31.88,24.38,806.25,Red & Yellow,AW,67.5,6.75,1
Jasmine,20,35,27.5,900,Red & Yellow,AW,80,8,1
Jasmine,18.67,33.67,26.17,860,Laterite,CWA,74.67,7.47,1
Jasmine,13,37,25,850,Alluvial,BWH,40,4,0
Jasmine,19.38,34.38,26.88,881.25,Red & Yellow,CWA,77.5,7.75,1
Jasmine,16,31,23.5,780,Laterite,AW,64,6.4,1
Jasmine,12,36,24,750,Mountain,CFA,30,3,0
Jasmine,19.69,34.69,27.19,890.625,Alluvial,AW,78.75,7.88,1
Jasmine,12.5,36.5,24.5,800,Alluvial,BWH,35,3.5,0
Jasmine,12,36,24,750,Laterite,CWB,30,3,0
Jasmine,16.56,31.56,24.06,796.875,Red & Yellow,AW,66.25,6.62,1
Jasmine,16.88,31.88,24.38,806.25,Red & Yellow,CWA,67.5,6.75,1
Jasmine,13.5,37.5,25.5,900,Alluvial,CWB,45,4.5,0
Jasmine,18.44,33.44,25.94,853.125,Alluvial,AM,73.75,7.38,1
Jasmine,17.19,32.19,24.69,815.625,Red & Yellow,AM,68.75,6.88,1
Jasmine,13.5,37.5,25.5,900,Alluvial,BWH,45,4.5,0
Jasmine,12,36,24,750,Red & Yellow,CWB,30,3,0
Jasmine,13.33,37.33,25.33,883.33,Mountain,AM,43.33,4.33,0
Jasmine,16.67,31.67,24.17,800,Laterite,CWA,66.67,6.67,1
Jasmine,15,30,22.5,750,Red & Yellow,CWA,60,6,1
Jasmine,17.67,32.67,25.17,830,Laterite,AW,70.67,7.07,1
Jasmine,12,36,24,750,Arid,BWH,30,3,0
Jasmine,18,33,25.5,840,Laterite,CWA,72,7.2,1
Jasmine,12,36,24,750,Laterite,BWH,30,3,0
Jasmine,13.33,37.33,25.33,883.33,Mountain,CFA,43.33,4.33,0
Jasmine,16.25,31.25,23.75,787.5,Red & Yellow,AM,65,6.5,1
Jasmine,15.67,30.67,23.17,770,Laterite,CWA,62.67,6.27,1
Jasmine,16.56,31.56,24.06,796.875,Alluvial,AW,66.25,6.62,1
Jasmine,12.5,36.5,24.5,800,Red & Yellow,ET,35,3.5,0
Jasmine,18.75,33.75,26.25,862.5,Alluvial,CWA,75,7.5,1
Jasmine,16.33,31.33,23.83,790,Laterite,CWA,65.33,6.53,1
Jasmine,19.06,34.06,26.56,871.875,Red & Yellow,AW,76.25,7.62,1
Jasmine,12.5,36.5,24.5,800,Alluvial,BSH,35,3.5,0
Jasmine,19.06,34.06,26.56,871.875,Alluvial,AW,76.25,7.62,1
Jasmine,15.31,30.31,22.81,759.375,Red & Yellow,AW,61.25,6.12,1
Jasmine,16.25,31.25,23.75,787.5,Red & Yellow,CWA,65,6.5,1
Jasmine,17,32,24.5,810,Laterite,AM,68,6.8,1
Jasmine,17.81,32.81,25.31,834.375,Alluvial,AM,71.25,7.12,1
Jasmine,16.25,31.25,23.75,787.5,Alluvial,CWA,65,6.5,1
Jasmine,12,36,24,750,Laterite,BSH,30,3,0
Jasmine,14,38,26,950,Red & Yellow,BSH,50,5,0
Jasmine,16.56,31.56,24.06,796.875,Red & Yellow,AM,66.25,6.62,1
Jasmine,12,36,24,750,Alluvial,BWH,30,3,0
Jasmine,19.69,34.69,27.19,890.625,Alluvial,AM,78.75,7.88,1
Jasmine,15.62,30.62,23.12,768.75,Alluvial,AM,62.5,6.25,1
Jasmine,16.25,31.25,23.75,787.5,Alluvial,AW,65,6.5,1
Jasmine,12.67,36.67,24.67,816.67,Mountain,CWB,36.67,3.67,0
Jasmine,12.67,36.67,24.67,816.67,Laterite,BSH,36.67,3.67,0
Jasmine,12,36,24,750,Red & Yellow,CSA,30,3,0
Jasmine,19,34,26.5,870,Laterite,AM,76,7.6,1
Jasmine,16.33,31.33,23.83,790,Laterite,AM,65.33,6.53,1
Jasmine,18.33,33.33,25.83,850,Laterite,AM,73.33,7.33,1
Jasmine,17.33,32.33,24.83,820,Laterite,CWA,69.33,6.93,1
Jasmine,16.67,31.67,24.17,800,Laterite,AW,66.67,6.67,1
Jasmine,13.33,37.33,25.33,883.33,Mountain,ET,43.33,4.33,0
Jasmine,15.31,30.31,22.81,759.375,Alluvial,AM,61.25,6.12,1
Jasmine,18.12,33.12,25.62,843.75,Red & Yellow,CWA,72.5,7.25,1
Jasmine,17.33,32.33,24.83,820,Laterite,AW,69.33,6.93,1
Jasmine,20,35,27.5,900,Laterite,CWA,80,8,1
Jasmine,15.31,30.31,22.81,759.375,Red & Yellow,CWA,61.25,6.12,1
Jasmine,19.38,34.38,26.88,881.25,Red & Yellow,AM,77.5,7.75,1
Jasmine,12,36,24,750,Black,BSH,30,3,0
Jasmine,13,37,25,850,Alluvial,CWB,40,4,0
Jasmine,16.56,31.56,24.06,796.875,Red & Yellow,CWA,66.25,6.62,1
Jasmine,17.81,32.81,25.31,834.375,Red & Yellow,CWA,71.25,7.12,1
Jasmine,18.75,33.75,26.25,862.5,Red & Yellow,CWA,75,7.5,1
Jasmine,15.31,30.31,22.81,759.375,Alluvial,CWA,61.25,6.12,1
Jasmine,14,38,26,950,Red & Yellow,AF,50,5,0
Jasmine,17.5,32.5,25,825,Red & Yellow,CWA,70,7,1
Jasmine,12.67,36.67,24.67,816.67,Mountain,CFA,36.67,3.67,0
Jasmine,18.67,33.67,26.17,860,Laterite,AM,74.67,7.47,1
Jasmine,20,35,27.5,900,Laterite,AM,80,8,1
Jasmine,19.06,34.06,26.56,871.875,Alluvial,CWA,76.25,7.62,1
Jasmine,13.33,37.33,25.33,883.33,Mountain,CWB,43.33,4.33,0
Jasmine,16.56,31.56,24.06,796.875,Alluvial,AM,66.25,6.62,1
Jasmine,19,34,26.5,870,Laterite,AW,76,7.6,1
Jasmine,20,35,27.5,900,Red & Yellow,CWA,80,8,1
Jasmine,19.69,34.69,27.19,890.625,Alluvial,CWA,78.75,7.88,1
Jasmine,15.94,30.94,23.44,778.125,Red & Yellow,AW,63.75,6.38,1
Jasmine,16.56,31.56,24.06,796.875,Alluvial,CWA,66.25,6.62,1
Jasmine,19.33,34.33,26.83,880,Laterite,CWA,77.33,7.73,1
Jasmine,15,30,22.5,750,Red & Yellow,AM,60,6,1
Jasmine,17.81,32.81,25.31,834.375,Red & Yellow,AW,71.25,7.12,1
Jasmine,14,38,26,950,Alluvial,CWB,50,5,0
Jasmine,16.67,31.67,24.17,800,Laterite,AM,66.67,6.67,1
Jasmine,18.44,33.44,25.94,853.125,Red & Yellow,CWA,73.75,7.38,1
Jasmine,15.94,30.94,23.44,778.125,Alluvial,CWA,63.75,6.38,1
Jasmine,13.33,37.33,25.33,883.33,Laterite,BWH,43.33,4.33,0
Jasmine,17.33,32.33,24.83,820,Laterite,AM,69.33,6.93,1
Jasmine,18.12,33.12,25.62,843.75,Red & Yellow,AM,72.5,7.25,1
Jasmine,12.67,36.67,24.67,816.67,Mountain,AW,36.67,3.67,0
Jasmine,19.38,34.38,26.88,881.25,Alluvial,AM,77.5,7.75,1
Jasmine,19.06,34.06,26.56,871.875,Alluvial,AM,76.25,7.62,1
Jasmine,15.94,30.94,23.44,778.125,Alluvial,AM,63.75,6.38,1
Jasmine,12,36,24,750,Mountain,AM,30,3,0
Jasmine,13,37,25,850,Red & Yellow,CSA,40,4,0
Jasmine,13,37,25,850,Red & Yellow,ET,40,4,0
Jasmine,13.33,37.33,25.33,883.33,Black,AW,43.33,4.33,0
Jasmine,17,32,24.5,810,Laterite,CWA,68,6.8,1
Jasmine,18.44,33.44,25.94,853.125,Alluvial,CWA,73.75,7.38,1
Jasmine,13.33,37.33,25.33,883.33,Arid,BSH,43.33,4.33,0
Jasmine,15.31,30.31,22.81,759.375,Red & Yellow,AM,61.25,6.12,1
Jasmine,13,37,25,850,Red & Yellow,CWB,40,4,0
Jasmine,15,30,22.5,750,Red & Yellow,AW,60,6,1
Jasmine,17.5,32.5,25,825,Alluvial,AW,70,7,1
Jasmine,14,38,26,950,Mountain,AM,50,5,0
Jasmine,19.67,34.67,27.17,890,Laterite,AM,78.67,7.87,1
Jasmine,13.33,37.33,25.33,883.33,Laterite,CWB,43.33,4.33,0
Jasmine,17.81,32.81,25.31,834.375,Alluvial,CWA,71.25,7.12,1
Jasmine,20,35,27.5,900,Alluvial,AM,80,8,1
Jasmine,12.67,36.67,24.67,816.67,Mountain,CWA,36.67,3.67,0
Jasmine,17,32,24.5,810,Laterite,AW,68,6.8,1
Jasmine,12,36,24,750,Red & Yellow,AF,30,3,0
Jasmine,14,38,26,950,Mountain,CWB,50,5,0
Jasmine,12.5,36.5,24.5,800,Red & Yellow,BSH,35,3.5,0
Jasmine,17.5,32.5,25,825,Red & Yellow,AW,70,7,1
Jasmine,13.33,37.33,25.33,883.33,Mountain,AW,43.33,4.33,0
Jasmine,17.81,32.81,25.31,834.375,Red & Yellow,AM,71.25,7.12,1
Jasmine,13.5,37.5,25.5,900,Red & Yellow,ET,45,4.5,0
Jasmine,14,38,26,950,Red & Yellow,CSA,50,5,0
Jasmine,16.25,31.25,23.75,787.5,Red & Yellow,AW,65,6.5,1
Jasmine,19.06,34.06,26.56,871.875,Red & Yellow,AM,76.25,7.62,1
Jasmine,14,38,26,950,Alluvial,BSH,50,5,0
Jasmine,14,38,26,950,Black,BSH,50,5,0
Jasmine,17.19,32.19,24.69,815.625,Red & Yellow,CWA,68.75,6.88,1
Jasmine,12,36,24,750,Black,CWA,30,3,0
Jasmine,12,36,24,750,Mountain,CWB,30,3,0
Jasmine,14,38,26,950,Laterite,CWB,50,5,0
Jasmine,15.67,30.67,23.17,770,Laterite,AW,62.67,6.27,1
Jasmine,12,36,24,750,Red & Yellow,ET,30,3,0
Jasmine,15.33,30.33,22.83,760,Laterite,CWA,61.33,6.13,1
Jasmine,12,36,24,750,Red & Yellow,BSH,30,3,0
Jasmine,14,38,26,950,Mountain,CWA,50,5,0
Jasmine,16,31,23.5,780,Laterite,CWA,64,6.4,1
Jasmine,19,34,26.5,870,Laterite,CWA,76,7.6,1
Jasmine,15,30,22.5,750,Alluvial,AM,60,6,1
Jasmine,13.33,37.33,25.33,883.33,Mountain,DFC,43.33,4.33,0
Jasmine,19.69,34.69,27.19,890.625,Red & Yellow,CWA,78.75,7.88,1
Jasmine,12,36,24,750,Alluvial,BSH,30,3,0
Jasmine,15.33,30.33,22.83,760,Laterite,AM,61.33,6.13,1
Jasmine,19.33,34.33,26.83,880,Laterite,AM,77.33,7.73,1
Jasmine,14,38,26,950,Arid,BSH,50,5,0
Jasmine,12,36,24,750,Black,AW,30,3,0
Jasmine,12.67,36.67,24.67,816.67,Mountain,DFC,36.67,3.67,0
Jasmine,14,38,26,950,Mountain,ET,50,5,0
Jasmine,17.19,32.19,24.69,815.625,Alluvial,AM,68.75,6.88,1
Jasmine,12.67,36.67,24.67,816.67,Laterite,CWB,36.67,3.67,0
Jasmine,17.19,32.19,24.69,815.625,Alluvial,AW,68.75,6.88,1
Jasmine,12.67,36.67,24.67,816.67,Black,CWA,36.67,3.67,0
Jasmine,12.67,36.67,24.67,816.67,Arid,BWH,36.67,3.67,0
Jasmine,18.12,33.12,25.62,843.75,Alluvial,AM,72.5,7.25,1
Jasmine,15.62,30.62,23.12,768.75,Red & Yellow,AM,62.5,6.25,1
Jasmine,15.33,30.33,22.83,760,Laterite,AW,61.33,6.13,1
Jasmine,18.33,33.33,25.83,850,Laterite,CWA,73.33,7.33,1
Jasmine,15.62,30.62,23.12,768.75,Red & Yellow,AW,62.5,6.25,1
Jasmine,17.67,32.67,25.17,830,Laterite,AM,70.67,7.07,1
Jasmine,18,33,25.5,840,Laterite,AM,72,7.2,1
Jasmine,20,35,27.5,900,Laterite,AW,80,8,1
Jasmine,14,38,26,950,Laterite,BWH,50,5,0
Jasmine,14,38,26,950,Red & Yellow,CWB,50,5,0
Jasmine,15.94,30.94,23.44,778.125,Alluvial,AW,63.75,6.38,1
Jasmine,17.81,32.81,25.31,834.375,Alluvial,AW,71.25,7.12,1
Jasmine,15,30,22.5,750,Alluvial,AW,60,6,1
Jasmine,12.5,36.5,24.5,800,Red & Yellow,AF,35,3.5,0
Jasmine,14,38,26,950,Mountain,DFC,50,5,0
Jasmine,14,38,26,950,Red & Yellow,ET,50,5,0
Jasmine,16.88,31.88,24.38,806.25,Alluvial,AM,67.5,6.75,1
Jasmine,16.88,31.88,24.38,806.25,Alluvial,AW,67.5,6.75,1
Jasmine,20,35,27.5,900,Alluvial,AW,80,8,1
Jasmine,13.5,37.5,25.5,900,Red & Yellow,BSH,45,4.5,0
Jasmine,16.88,31.88,24.38,806.25,Red & Yellow,AM,67.5,6.75,1
Jasmine,18.12,33.12,25.62,843.75,Alluvial,CWA,72.5,7.25,1
Jasmine,16.25,31.25,23.75,787.5,Alluvial,AM,65,6.5,1
Jasmine,13.5,37.5,25.5,900,Alluvial,BSH,45,4.5,0
Jasmine,18.67,33.67,26.17,860,Laterite,AW,74.67,7.47,1
Jasmine,17.19,32.19,24.69,815.625,Alluvial,CWA,68.75,6.88,1
Jasmine,12,36,24,750,Alluvial,CWB,30,3,0
Jasmine,12.67,36.67,24.67,816.67,Mountain,ET,36.67,3.67,0
Jasmine,14,38,26,950,Black,AW,50,5,0
Jasmine,13.5,37.5,25.5,900,Red & Yellow,CSA,45,4.5,0
Jasmine,12.67,36.67,24.67,816.67,Arid,BSH,36.67,3.67,0
Jasmine,19.33,34.33,26.83,880,Laterite,AW,77.33,7.73,1
Jasmine,18.33,33.33,25.83,850,Laterite,AW,73.33,7.33,1
Jasmine,15.94,30.94,23.44,778.125,Red & Yellow,AM,63.75,6.38,1
Jasmine,19.69,34.69,27.19,890.625,Red & Yellow,AM,78.75,7.88,1
Jasmine,15.31,30.31,22.81,759.375,Alluvial,AW,61.25,6.12,1
Jasmine,18.44,33.44,25.94,853.125,Red & Yellow,AM,73.75,7.38,1
Jasmine,15,30,22.5,750,Laterite,AW,60,6,1
Jasmine,18.44,33.44,25.94,853.125,Red & Yellow,AW,73.75,7.38,1
Jasmine,18.75,33.75,26.25,862.5,Red & Yellow,AW,75,7.5,1
Jasmine,12.5,36.5,24.5,800,Alluvial,CWB,35,3.5,0
Jasmine,19.67,34.67,27.17,890,Laterite,AW,78.67,7.87,1
Jasmine,18.12,33.12,25.62,843.75,Red & Yellow,AW,72.5,7.25,1
Jasmine,18.44,33.44,25.94,853.125,Alluvial,AW,73.75,7.38,1
Jasmine,14,38,26,950,Arid,BWH,50,5,0
Marigold,19.5,33.75,26.625,950,Laterite,AW,65,7.5,1
Marigold,17,38,27.5,1000,Laterite,BWH,90,11,0
Marigold,18.5,31.25,24.875,850,Laterite,CWA,55,6.5,1
Marigold,20,35,27.5,1000,Alluvial,AM,70,8,1
